# timestamp	dir	opcode	enc	len	hex
16:27:15.550	OUT	45	0	125	2d010079506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c2032206d696e75746573206c65667420746f20737461727421212120
16:27:15.551	OUT	45	0	132	2d01008043c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e2032207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:27:19.755	IN	1	1	39	010009676f706574746573740008616263313233343500000005312e342e330000000000000000
16:27:20.052	OUT	10	0	55	0a00344e67c6b0e1bb9d69206368c6a169206b68c3a16320c491c4836e67206e68e1baad702076c3a06f2074c3a069206b686fe1baa36e
16:27:20.052	OUT	10	0	55	0a00344e67c6b0e1bb9d69206368c6a169206b68c3a16320c491c4836e67206e68e1baad702076c3a06f2074c3a069206b686fe1baa36e
16:27:22.560	IN	-36	1	39	dc00000000040005312e342e330005756e69747900000140000000f0000276690005322e342e39
16:27:22.560	OUT	-36	0	2	dc01
16:27:23.123	IN	1	1	39	010009676f706574746573740008616263313233343500000005312e342e330000000000000000
16:27:23.437	OUT	10	0	53	0a0032567569206cc3b26e67206368e1bb9d203131206769c3a279206ee1bbaf6120c491e1bb8320c491c4836e67206e68e1baad70
16:27:25.955	IN	-36	1	39	dc00000000040005312e342e330005756e69747900000140000000f0000276690005322e342e39
16:27:25.955	OUT	-36	0	2	dc01
16:30:46.628	IN	1	1	39	010009676f706574746573740008616263313233343500000005312e342e330000000000000000
16:30:46.967	OUT	3	0	54	03000005b200066b7a6864397800066b7a68643978001b666538303a3a623666643a393465663a393136343a63313535253500004aec
16:30:46.968	OUT	121	0	6	790000001200
16:30:46.968	OUT	31	0	22	1f000005b200066b7a68643978000000000000000000
16:30:46.968	OUT	29	0	18	1d0000000b00000000000000006000000060
16:30:46.968	OUT	34	0	2208	2200ffffffe7ffffffe70000003200000032ffffffff00136e7063735c5c7472616e5f7472616e2e706e670000000100000176000000750000000600000002002c4e68e1baad6e20706574206d69e1bb856e207068c3ad2063686f206e67c6b0e1bb9d69206de1bb9b69203a2900224e68e1baad6e20706574206d69e1bb856e207068c3ad2074e1baa16920c491c3a27900095452414e204348414e0100ffffffe7ffffffe70000003200000032fffffff900166e7063732f6261635f73695f78695f74696e2e706e6700000001000001d6000001580000000600000001002242c3a1632073c4a9207468c3ba2079206dc3a1742074617920c491c3a2792028...
16:30:46.987	OUT	81	0	6	511600000000
16:30:46.987	OUT	81	0	86	510801000005b200000001000f7065744672616d65332f312e706e6700315275612054657374202873616f64656e292873616f64656e292873616f64656e292873616f64656e292873616f64656e2900000002020000
16:30:46.988	OUT	81	0	18	5128ffffb90800000f46000005b000000f74
16:30:46.988	OUT	81	0	31	515c0300000001000005b20011616e696d5f77696e67732f31352e706e6723
16:30:46.988	OUT	81	0	33	513d00000001000005b20015616e696d5f636861726163746572732f312e706e67
16:30:46.988	OUT	81	0	33	513d00000001000005b20015616e696d5f636861726163746572732f312e706e67
16:30:46.988	OUT	81	0	23	515b1700000001000005b2000a554e4954594755494c44
16:30:46.989	OUT	81	0	23	515b1700000001000005b2000a554e4954594755494c44
16:30:46.989	OUT	81	0	10	5104000005b200000000
16:30:46.989	OUT	81	0	10	5105000005b200000000
16:30:46.989	OUT	81	0	6	515e00000014
16:30:46.989	OUT	81	0	34	5119000000140000000000018448000000000000c3dc000000000000000000000000
16:30:46.989	OUT	81	0	18	516600000014000000000000000000000000
16:30:46.989	OUT	81	0	18	5128ffffb90800000f46000005b000000f74
16:30:47.095	OUT	81	0	6	516700006590
16:30:47.223	IN	81	1	3	515b0e
16:30:47.223	OUT	81	0	141	515b0e0000006306001b54c3aa6e2062616e672068e1bb99693a20556e6974794775696c64000943e1baa5703a203135001242616e67206368e1bba73a206b7a6864397800125468c3a06e68207669c3aa6e3a20352f323900214b68e1baa975206869e1bb87753a2042616e67206d61752063686f20556e69747900105175e1bbb93a20322e3733352e303030
